"X","Y","Z","Acc","Time"
"-0.1","-4.3","0.7","4.4","182.2"
"2.3","-5.1","-0.5","5.6","182.2"
"5.5","-6.0","-2.0","8.4","182.2"
"7.1","-6.6","-2.8","10.1","182.2"
"4.6","-7.3","-2.5","9.0","182.2"
"0.9","-6.9","-2.3","7.3","182.2"
"-1.6","-5.2","-2.7","6.1","182.2"
"-2.0","-1.6","-3.4","4.3","182.2"
"-1.0","2.0","-4.7","5.2","182.2"
"-0.2","4.4","-4.9","6.6","182.2"
"-0.1","5.3","-2.9","6.0","182.3"
"-0.3","4.9","-0.3","4.9","182.3"
"-0.6","4.3","1.5","4.6","182.3"
"-0.7","3.7","2.4","4.5","182.3"
"-0.7","3.2","2.6","4.2","182.3"
"-0.7","2.7","2.6","3.8","182.3"
"-0.7","2.3","2.5","3.5","182.3"
"-0.8","1.9","2.4","3.2","182.3"
"-0.7","1.7","2.2","2.9","182.3"
"-0.6","1.4","2.1","2.6","182.3"
"-0.5","1.2","1.8","2.2","182.4"
"-0.5","0.7","1.4","1.6","182.4"
"-0.6","0.2","0.9","1.1","182.4"
"-0.6","-0.3","0.4","0.8","182.4"
"-0.6","-0.6","0.0","0.8","182.4"
"-0.8","-1.0","-0.5","1.4","182.4"
"-1.0","-1.2","-1.0","1.9","182.4"
"-1.1","-1.4","-1.1","2.1","182.4"
"-1.2","-1.4","-1.0","2.1","182.4"
"-1.2","-1.5","-0.8","2.1","182.4"
"-1.0","-1.6","-0.6","2.0","182.4"
"-0.6","-1.7","-0.6","1.9","182.5"
"-0.1","-1.8","-0.7","1.9","182.5"
"0.4","-1.8","-0.8","2.0","182.5"
"0.7","-1.7","-0.8","2.0","182.5"
"0.9","-1.7","-0.8","2.1","182.5"
"0.8","-1.7","-0.6","2.0","182.5"
"0.7","-1.5","-0.4","1.7","182.5"
"0.6","-1.1","-0.1","1.3","182.5"
"0.5","-0.6","-0.1","0.8","182.5"
"-0.5","0.1","-4.4","4.4","182.5"
"-1.6","0.5","-7.4","7.6","182.6"
"-1.1","0.2","-3.1","3.3","182.6"
"0.0","-0.5","1.0","1.1","182.6"
"1.1","-1.8","2.9","3.6","182.6"
"2.0","-2.4","3.1","4.4","182.6"
"2.5","-1.8","1.8","3.6","182.6"
"2.5","-1.0","0.0","2.7","182.6"
"1.9","-0.3","-1.4","2.4","182.6"
"0.7","0.1","-2.3","2.4","182.6"
"-1.1","0.6","-3.9","4.1","182.6"
"-1.8","1.4","-3.6","4.3","182.6"
"-1.5","1.6","-1.8","2.8","182.7"
"-0.9","1.3","1.0","1.9","182.7"
"0.2","1.0","5.1","5.2","182.7"
"0.3","1.0","7.8","7.9","182.7"
"-0.6","1.0","8.1","8.2","182.7"
"-1.5","0.7","7.7","7.9","182.7"
"-1.6","0.7","6.3","6.5","182.7"
"-1.3","0.4","4.2","4.4","182.7"
"-0.6","0.3","2.0","2.1","182.7"
"-0.5","-0.4","0.3","0.7","182.7"
"0.1","-0.7","-1.4","1.6","182.8"
"0.9","-1.0","-3.2","3.5","182.8"
"-0.4","-1.3","-3.3","3.6","182.8"
"-1.3","-1.3","-3.3","3.8","182.8"
"-0.6","-0.5","-7.1","7.1","182.8"
"2.6","-0.7","-10.7","11.0","182.8"
"2.3","-0.8","-2.4","3.4","182.8"
"1.8","-0.2","2.7","3.3","182.8"
"2.0","0.6","4.4","4.9","182.8"
"2.5","1.8","3.7","4.8","182.8"
"1.9","2.8","1.9","3.9","182.9"
"0.9","3.4","0.9","3.6","182.9"
"0.2","3.9","0.6","4.0","182.9"
"-0.7","3.9","0.7","4.0","182.9"
"-0.9","3.8","0.8","4.0","182.9"
"-0.8","3.5","0.9","3.7","182.9"
"-0.7","3.2","1.1","3.5","182.9"
"-0.7","2.8","1.4","3.2","182.9"
"-0.9","2.5","1.5","3.1","182.9"
"-1.1","2.1","1.1","2.6","182.9"
"-1.2","1.7","0.9","2.3","182.9"
"-1.4","1.4","0.9","2.2","183.0"
"-1.7","1.0","0.5","2.0","183.0"
"-1.9","0.6","0.2","2.0","183.0"
"-2.0","0.3","-0.3","2.0","183.0"
"-1.9","0.4","-1.1","2.2","183.0"
"-1.4","0.7","-2.2","2.7","183.0"
"-0.9","0.7","-3.3","3.5","183.0"
"-0.6","0.5","-4.6","4.7","183.0"
"-0.3","-0.4","-6.2","6.2","183.0"
"-0.5","-2.5","-7.3","7.7","183.0"
"-2.3","-6.0","-8.5","10.7","183.1"
"-4.1","-8.4","-9.0","13.0","183.1"
"-3.5","-7.9","-6.5","10.8","183.1"
"-0.1","-3.8","-4.6","6.0","183.1"
"3.1","0.3","-2.6","4.1","183.1"
"4.1","2.1","-0.5","4.6","183.1"
"4.3","2.3","-0.1","4.9","183.1"
"4.3","1.3","-2.4","5.1","183.1"
"2.7","-2.2","-0.6","3.5","183.1"
"-3.8","-7.4","14.4","16.6","183.1"
"-3.7","-7.3","21.1","22.6","183.1"
"-0.1","-3.7","13.4","13.9","183.2"
"0.7","-0.4","5.4","5.5","183.2"
"0.6","2.6","1.6","3.1","183.2"
"1.5","5.4","-0.1","5.6","183.2"
"2.2","6.5","-1.2","7.0","183.2"
"1.9","6.5","-2.1","7.1","183.2"
"1.2","5.9","-2.3","6.4","183.2"
"0.2","4.7","-2.1","5.2","183.2"
"-1.0","3.1","-2.1","3.9","183.2"
"-2.4","0.3","0.4","2.5","183.2"
"-3.0","-2.2","1.8","4.1","183.3"
"-2.7","-3.9","2.1","5.2","183.3"
"-1.5","-4.5","1.5","5.0","183.3"
"-0.2","-4.4","0.5","4.4","183.3"
"1.1","-4.0","-0.3","4.2","183.3"
"2.2","-3.4","-1.1","4.2","183.3"
"2.8","-2.3","-1.7","4.0","183.3"
"2.8","-1.0","-1.6","3.4","183.3"
"2.3","0.1","-1.3","2.6","183.3"
"2.0","1.1","-1.4","2.7","183.3"
"2.0","2.0","-2.2","3.6","183.3"
"1.8","2.6","-3.2","4.5","183.4"
"1.4","2.5","-3.1","4.2","183.4"
"1.0","2.1","-1.8","2.9","183.4"
"0.4","1.6","-0.2","1.7","183.4"
"-0.2","1.0","0.9","1.4","183.4"
"-0.5","0.5","1.5","1.7","183.4"
"-0.4","0.3","2.0","2.1","183.4"
"-0.2","0.3","2.3","2.3","183.4"
"-0.2","0.3","2.3","2.3","183.4"
"-0.4","0.3","2.1","2.2","183.4"
"-0.5","0.1","1.5","1.6","183.5"
"-0.6","-0.2","1.2","1.4","183.5"
"-0.6","-0.3","1.0","1.2","183.5"
"-0.7","-0.4","0.8","1.1","183.5"
"-0.8","-0.5","0.7","1.2","183.5"
"-0.7","-0.4","0.5","0.9","183.5"
"-0.5","-0.4","0.2","0.7","183.5"
"-0.5","-0.8","0.1","0.9","183.5"
"-0.6","-1.4","0.1","1.5","183.5"
"-0.7","-2.2","0.1","2.3","183.5"
"-0.7","-2.8","0.1","2.9","183.6"
"-0.9","-3.1","-0.2","3.2","183.6"
"-1.0","-2.9","-0.5","3.1","183.6"
"-0.9","-2.4","-1.2","2.8","183.6"
"-0.8","-1.8","-1.7","2.6","183.6"
"-1.4","-1.4","-5.6","5.9","183.6"
"-3.7","-0.7","-17.7","18.1","183.6"
"-1.3","-0.5","-6.9","7.0","183.6"
"1.6","-0.4","-0.1","1.7","183.6"
"3.6","-0.8","2.2","4.3","183.6"
"3.6","-2.2","5.4","6.9","183.6"
"3.3","-1.7","5.8","6.9","183.7"
"3.0","-0.1","3.3","4.5","183.7"
"2.4","1.4","1.3","3.1","183.7"
"1.4","2.0","0.6","2.5","183.7"
"0.2","2.1","0.4","2.1","183.7"
"-0.6","2.3","0.3","2.4","183.7"
"-1.4","2.2","-1.4","3.0","183.7"
"-2.4","1.2","-0.8","2.8","183.7"
"-2.1","0.3","3.3","3.9","183.7"
"-2.4","-0.2","5.1","5.6","183.7"
"-3.1","-0.6","5.5","6.3","183.8"
"-3.2","-0.8","5.0","6.0","183.8"
"-2.5","-0.7","3.9","4.7","183.8"
"-1.9","-0.5","2.5","3.2","183.8"
"-1.5","-0.2","1.1","1.9","183.8"
"-1.0","0.1","-0.4","1.1","183.8"
"-0.6","0.6","-1.6","1.8","183.8"
"-0.9","0.8","-1.6","2.0","183.8"
"-0.5","1.2","-1.5","2.0","183.8"
"0.0","1.6","-1.2","2.0","183.8"
"1.0","2.1","-1.4","2.7","183.8"
"4.8","1.7","-9.5","10.8","183.9"
"3.7","-0.1","-2.9","4.7","183.9"
"2.0","-0.4","2.5","3.2","183.9"
"2.2","0.5","3.7","4.3","183.9"
"3.1","1.8","2.7","4.5","183.9"
"3.0","2.7","1.0","4.2","183.9"
"2.1","2.9","-0.3","3.6","183.9"
"1.4","3.0","-0.7","3.4","183.9"
"0.6","2.8","-0.4","2.9","183.9"
"0.2","2.7","0.3","2.7","183.9"
"0.0","2.6","1.1","2.8","184.0"
"0.1","2.5","1.7","3.0","184.0"
"0.1","2.5","2.0","3.2","184.0"
"0.3","2.5","1.9","3.2","184.0"
"0.0","2.2","1.5","2.7","184.0"
"-0.4","1.9","1.3","2.3","184.0"
"-0.7","1.6","1.1","2.1","184.0"
"-0.9","1.4","0.7","1.8","184.0"
"-0.7","1.0","0.2","1.2","184.0"
"-0.5","0.5","-0.5","0.9","184.0"
"-0.5","-0.4","-1.8","1.9","184.1"
"-1.1","-1.6","-4.2","4.6","184.1"
"-2.1","-3.5","-7.4","8.5","184.1"
"-3.9","-6.2","-12.9","14.8","184.1"
"-7.2","-9.5","-20.1","23.4","184.1"
"-9.0","-12.1","-13.4","20.2","184.1"
"-5.6","-9.1","-3.6","11.3","184.1"
"1.3","-1.6","-1.8","2.7","184.1"
"4.0","3.7","-0.2","5.5","184.1"
"2.5","4.9","1.5","5.7","184.1"
"0.0","3.8","1.4","4.0","184.1"
"-5.1","-1.9","1.1","5.6","184.2"
"-10.6","-10.0","5.0","15.4","184.2"
"-8.8","-9.4","15.3","20.0","184.2"
"-2.1","-4.2","17.6","18.2","184.2"
"5.3","3.4","12.7","14.2","184.2"
"8.6","7.9","7.0","13.6","184.2"
"8.3","9.4","2.7","12.8","184.2"
"7.2","9.5","-0.2","11.9","184.2"
"5.9","8.5","-1.7","10.5","184.2"
"4.3","6.6","-1.8","8.1","184.2"
"2.4","4.0","-0.2","4.7","184.3"
"1.3","1.8","1.1","2.5","184.3"
"1.0","0.0","2.0","2.2","184.3"
"0.4","-1.6","2.1","2.7","184.3"
"-0.4","-3.0","2.0","3.6","184.3"
"-0.7","-4.0","1.7","4.4","184.3"
"-0.5","-5.3","2.1","5.7","184.3"
"0.0","-6.5","2.0","6.8","184.3"
"0.9","-6.9","0.8","7.0","184.3"
"1.3","-5.8","-0.7","6.0","184.3"
"0.7","-4.2","-2.5","4.9","184.3"
"0.1","-2.1","-2.8","3.5","184.4"
"0.2","-0.1","-2.7","2.7","184.4"
"0.5","1.5","-2.9","3.3","184.4"
"0.9","2.7","-2.7","3.9","184.4"
"1.5","3.3","-2.8","4.6","184.4"
"2.2","3.4","-5.0","6.4","184.4"
"2.4","2.9","-10.9","11.5","184.4"
"0.9","1.9","-8.3","8.6","184.4"
"-0.1","1.3","-3.4","3.6","184.4"
"-0.9","0.6","-0.3","1.1","184.4"
"-1.3","0.0","1.5","2.0","184.5"
"-1.2","-0.2","2.3","2.6","184.5"
"-0.9","0.1","2.9","3.0","184.5"
"-0.5","0.7","3.1","3.2","184.5"
"-0.5","1.1","2.8","3.0","184.5"
"-0.6","1.0","2.6","2.8","184.5"
"-0.7","0.6","2.5","2.7","184.5"
"-0.8","0.0","2.4","2.5","184.5"
"-0.8","-0.6","2.3","2.5","184.5"
"-0.7","-1.0","2.4","2.7","184.5"
"-0.6","-1.3","2.3","2.7","184.6"
"-0.3","-1.6","2.1","2.7","184.6"
"-0.1","-1.8","1.5","2.3","184.6"
"0.0","-1.9","0.8","2.1","184.6"
"-0.3","-1.9","0.0","1.9","184.6"
"-0.8","-1.9","-0.5","2.1","184.6"
"-1.3","-1.8","-1.1","2.5","184.6"
"-1.8","-1.7","-1.9","3.1","184.6"
"-2.3","-1.5","-3.8","4.7","184.6"
"-8.3","-2.9","-31.3","32.5","184.6"
"-3.8","-2.0","-12.2","12.9","184.6"
"1.4","-1.1","0.8","2.0","184.7"
"2.7","-1.8","7.2","7.9","184.7"
"2.3","-2.7","9.7","10.3","184.7"
"3.3","-1.2","6.9","7.7","184.7"
"3.8","1.0","4.1","5.7","184.7"
"3.1","2.4","2.3","4.5","184.7"
"1.9","2.6","1.0","3.4","184.7"
"1.0","2.2","-0.5","2.5","184.7"
"-0.4","1.8","-2.8","3.4","184.7"
"-1.1","1.7","0.2","2.0","184.7"
"-0.7","1.6","4.0","4.4","184.8"
"-1.2","1.1","5.3","5.5","184.8"
"-1.9","0.6","5.6","5.9","184.8"
"-2.1","-0.1","5.2","5.6","184.8"
"-2.4","-1.0","4.2","4.9","184.8"
"-2.6","-1.8","3.3","4.6","184.8"
"-2.8","-2.3","2.2","4.2","184.8"
"-1.6","-2.0","0.4","2.6","184.8"
"-0.4","-0.9","-1.4","1.7","184.8"
"-0.4","0.4","-2.0","2.1","184.8"
"0.4","1.8","-2.0","2.7","184.8"
"1.3","2.8","-1.4","3.4","184.9"
"5.1","3.1","-13.8","15.0","184.9"
"5.1","-0.1","-7.5","9.1","184.9"
"2.1","-1.1","2.0","3.1","184.9"
"1.9","-0.3","4.6","5.0","184.9"
"2.3","1.3","3.8","4.6","184.9"
"2.2","2.5","1.0","3.5","184.9"
"1.4","3.2","-0.8","3.6","184.9"
"0.7","3.5","-0.6","3.6","184.9"
"0.3","3.7","0.6","3.8","184.9"
"0.2","3.7","1.3","3.9","185.0"
"0.3","3.7","1.8","4.1","185.0"
"0.5","3.4","2.2","4.1","185.0"
"0.5","3.1","2.3","3.9","185.0"
"0.1","2.8","2.2","3.6","185.0"
"-0.3","2.4","2.0","3.1","185.0"
"-0.7","2.2","1.6","2.8","185.0"
"-1.1","1.8","1.1","2.4","185.0"
"-1.6","1.3","0.3","2.1","185.0"
"-2.0","0.9","-0.6","2.3","185.0"
"-2.2","0.5","-1.9","2.9","185.1"
"-2.4","-0.1","-3.2","4.0","185.1"
"-2.4","-0.7","-4.7","5.3","185.1"
"-1.9","-1.5","-6.5","6.9","185.1"
"-1.7","-3.2","-8.9","9.6","185.1"
"-2.9","-5.6","-11.0","12.7","185.1"
"-5.8","-8.8","-10.6","14.9","185.1"
"-6.8","-9.9","-5.6","13.3","185.1"
"-2.6","-5.6","-3.2","7.0","185.1"
"1.9","0.0","-3.2","3.7","185.1"
"3.4","2.7","-1.3","4.5","185.1"
"2.9","2.9","0.0","4.1","185.2"
"1.9","2.1","0.0","2.8","185.2"
"0.7","1.0","2.6","2.9","185.2"
"-2.2","-2.1","11.5","11.9","185.2"
"-3.8","-5.0","20.8","21.7","185.2"
"-0.3","-5.3","20.0","20.7","185.2"
"3.7","-3.4","8.7","10.0","185.2"
"3.5","-0.7","-0.6","3.6","185.2"
"2.5","2.3","-4.8","5.9","185.2"
"1.8","4.8","-13.1","14.1","185.2"
"2.0","5.7","-5.5","8.2","185.3"
"1.7","5.0","-0.5","5.3","185.3"
"0.9","4.1","2.2","4.7","185.3"
"-0.1","2.5","3.6","4.4","185.3"
"-0.6","0.8","3.7","3.8","185.3"
"-0.8","-0.8","3.3","3.5","185.3"
"0.0","-1.9","2.4","3.1","185.3"
"0.7","-2.8","1.3","3.2","185.3"
"1.0","-3.4","0.4","3.6","185.3"
"0.8","-4.1","-0.1","4.2","185.3"
"1.1","-3.9","-0.5","4.1","185.3"
"1.3","-3.3","-0.9","3.7","185.4"
"1.0","-2.2","-1.3","2.7","185.4"
"0.9","-0.6","-1.3","1.7","185.4"
"0.8","0.7","-1.4","1.8","185.4"
"0.7","1.8","-1.7","2.6","185.4"
"0.8","2.7","-2.0","3.5","185.4"
"0.9","3.4","-3.4","4.9","185.4"
"0.9","3.6","-4.6","5.9","185.4"
"0.8","3.1","-3.8","5.0","185.4"
"0.4","1.9","-1.2","2.3","185.4"
"0.0","0.8","0.9","1.2","185.5"
"-0.2","-0.1","1.7","1.7","185.5"
"-0.2","-0.7","1.7","1.8","185.5"
"-0.1","-0.9","2.0","2.2","185.5"
"0.0","-0.7","2.1","2.2","185.5"
"0.0","-0.2","1.6","1.6","185.5"
"-0.1","0.3","1.3","1.3","185.5"
"-0.4","0.4","1.2","1.3","185.5"
"-0.6","0.4","1.2","1.4","185.5"
"-0.6","0.3","1.0","1.2","185.5"
"-0.6","0.0","1.0","1.2","185.5"
"-0.6","-0.4","0.9","1.2","185.6"
"-0.6","-0.8","0.8","1.3","185.6"
"-0.5","-1.4","0.6","1.6","185.6"
"-0.3","-1.9","0.3","1.9","185.6"
"-0.2","-2.4","-0.1","2.4","185.6"
"0.0","-2.7","-0.6","2.8","185.6"
"-0.1","-2.8","-1.0","3.0","185.6"
"-0.2","-2.8","-1.2","3.1","185.6"
"-0.4","-2.6","-1.4","3.0","185.6"
"-0.6","-2.2","-1.4","2.7","185.6"
"-1.3","-1.4","-3.5","4.0","185.7"
"-4.8","-0.7","-18.2","18.8","185.7"
"-3.0","-0.2","-8.6","9.1","185.7"
"-0.5","-0.1","0.6","0.8","185.7"
"0.9","-0.5","3.4","3.6","185.7"
"1.2","-1.4","4.8","5.1","185.7"
"1.5","-1.9","4.7","5.3","185.7"
"2.0","-1.3","2.1","3.2","185.7"
"2.3","0.0","-0.1","2.3","185.7"
"1.8","1.3","-1.5","2.7","185.7"
"0.5","2.2","-1.4","2.7","185.8"
"0.2","2.4","-0.3","2.4","185.8"
"0.1","2.2","0.2","2.2","185.8"
"0.4","1.7","3.6","4.0","185.8"
"0.3","1.4","5.3","5.5","185.8"
"-0.6","1.0","5.4","5.5","185.8"
"-1.5","0.5","5.3","5.5","185.8"
"-1.6","0.1","4.9","5.2","185.8"
"-1.3","-0.5","4.1","4.3","185.8"
"-1.3","-1.1","3.5","3.9","185.8"
"-1.0","-1.7","2.5","3.2","185.8"
"-0.7","-2.2","0.9","2.5","185.9"
"-0.9","-2.1","-0.2","2.3","185.9"
"-1.6","-1.4","-0.4","2.2","185.9"
"-1.6","-0.1","-0.4","1.7","185.9"
"0.3","1.5","-8.5","8.6","185.9"
"3.1","-0.5","-14.6","14.9","185.9"
"2.0","-0.7","-2.1","3.0","185.9"
"1.9","0.2","2.5","3.1","185.9"
"2.5","1.7","2.9","4.2","185.9"
"2.3","3.0","1.6","4.1","185.9"
"1.7","3.8","2.0","4.6","186.0"
"1.3","4.5","2.5","5.3","186.0"
"1.0","4.8","2.2","5.4","186.0"
"0.9","4.6","1.4","4.9","186.0"
"0.8","4.2","0.8","4.3","186.0"
"0.5","3.8","0.6","3.9","186.0"
"0.2","3.4","0.9","3.5","186.0"
"0.1","3.1","1.3","3.4","186.0"
"0.0","2.7","1.7","3.2","186.0"
"-0.2","2.3","1.7","2.9","186.0"
"-0.6","1.9","1.7","2.6","186.0"
"-0.9","1.7","1.4","2.4","186.1"
"-1.1","1.5","0.9","2.1","186.1"
"-1.1","1.4","0.0","1.8","186.1"
"-1.2","1.3","-1.3","2.2","186.1"
"-1.4","0.9","-2.7","3.2","186.1"
"-0.9","0.2","-3.9","4.0","186.1"
"-0.2","-1.5","-5.6","5.8","186.1"
"-0.5","-5.1","-9.1","10.4","186.1"
"-3.3","-9.9","-16.6","19.6","186.1"
"-7.0","-14.1","-16.9","23.1","186.1"
"-6.7","-12.8","-8.2","16.6","186.2"
"-1.3","-5.5","-3.1","6.4","186.2"
"3.2","1.8","-0.5","3.7","186.2"
"3.9","5.3","0.8","6.6","186.2"
"2.7","5.4","0.0","6.0","186.2"
"1.7","4.0","-0.5","4.4","186.2"
"0.7","2.5","4.7","5.4","186.2"
"-0.8","0.7","12.4","12.4","186.2"
"-4.3","-3.5","23.4","24.0","186.2"
"-4.4","-6.1","23.1","24.3","186.2"
"-0.6","-5.8","7.6","9.6","186.3"
"0.8","-4.2","-5.7","7.1","186.3"
"0.8","-0.6","-13.6","13.6","186.3"
"1.5","3.3","-11.0","11.6","186.3"
"2.8","5.6","-1.9","6.5","186.3"
"2.8","6.0","1.4","6.8","186.3"
"2.8","6.1","2.3","7.1","186.3"
"1.8","4.6","3.7","6.2","186.3"
"0.5","2.3","4.4","5.0","186.3"
"0.0","0.5","4.9","4.9","186.3"
"0.0","-0.8","3.7","3.8","186.3"
"-0.2","-2.0","2.6","3.3","186.4"
"-0.3","-2.8","1.4","3.1","186.4"
"-0.4","-3.7","0.6","3.8","186.4"
"0.0","-4.4","0.0","4.4","186.4"
"0.4","-4.1","-0.4","4.1","186.4"
"0.9","-2.9","-1.1","3.2","186.4"
"0.9","-1.4","-1.8","2.5","186.4"
"1.1","0.4","-2.1","2.4","186.4"
"1.2","1.9","-2.2","3.1","186.4"
"1.4","2.9","-2.3","4.0","186.4"
"1.5","3.4","-2.2","4.3","186.5"
"1.6","3.5","-3.3","5.1","186.5"
"1.7","3.1","-5.2","6.3","186.5"
"1.1","2.0","-5.2","5.7","186.5"
"0.2","0.7","-3.5","3.6","186.5"
"-0.6","-0.2","-0.8","1.0","186.5"
"-0.8","-1.0","1.9","2.3","186.5"
"-0.9","-1.7","2.7","3.3","186.5"
"-0.6","-1.7","2.1","2.8","186.5"
"-0.2","-0.9","1.8","2.0","186.5"
"-0.3","-0.1","1.9","1.9","186.5"
"-0.4","0.4","2.1","2.2","186.6"
"-0.5","0.6","2.0","2.1","186.6"
"-0.6","0.5","2.0","2.1","186.6"
"-0.6","0.2","1.9","2.0","186.6"
"-0.7","-0.2","1.8","1.9","186.6"
"-0.7","-0.7","1.6","1.9","186.6"
"-0.5","-1.3","1.2","1.8","186.6"
"-0.2","-1.7","0.6","1.8","186.6"
"0.0","-2.0","-0.2","2.0","186.6"
"0.1","-2.2","-0.9","2.4","186.6"
"-0.1","-2.1","-1.4","2.5","186.7"
"-0.5","-2.1","-1.7","2.7","186.7"
"-0.8","-1.9","-1.9","2.8","186.7"
"-1.1","-1.5","-2.7","3.3","186.7"
"-5.2","-1.4","-21.0","21.7","186.7"
"-4.1","-1.5","-11.1","11.9","186.7"
"-0.6","-1.3","0.5","1.5","186.7"
"1.7","-1.9","4.7","5.3","186.7"
"2.4","-3.1","6.5","7.6","186.7"
"3.5","-2.5","5.2","6.7","186.7"
"4.0","-0.9","2.0","4.6","186.8"
"3.4","0.5","0.6","3.5","186.8"
"2.0","1.3","0.2","2.4","186.8"
"0.2","1.7","-1.1","2.0","186.8"
"-0.9","2.0","-2.2","3.1","186.8"
"-1.9","2.2","-3.7","4.7","186.8"
"-1.4","2.1","0.7","2.6","186.8"
"-0.5","1.9","5.8","6.1","186.8"
"-0.9","1.7","6.9","7.2","186.8"
"-1.9","1.2","7.1","7.4","186.8"
"-2.4","0.6","6.8","7.2","186.8"
"-2.3","0.0","6.2","6.6","186.9"
"-1.8","-0.4","4.6","5.0","186.9"
"-1.4","-0.8","2.6","3.1","186.9"
"-1.2","-1.2","0.7","1.8","186.9"
"-0.7","-1.4","-1.4","2.1","186.9"
"-0.8","-1.5","-3.0","3.4","186.9"
"-1.6","-1.1","-3.3","3.8","186.9"
"-1.3","0.0","-3.9","4.1","186.9"
"2.6","0.0","-18.4","18.6","186.9"
"2.5","-1.2","-4.7","5.5","186.9"
"1.8","-0.5","3.8","4.2","187.0"
"2.2","1.0","6.5","6.9","187.0"
"3.3","2.8","5.4","6.9","187.0"
"3.6","4.0","2.5","5.9","187.0"
"2.8","4.3","1.0","5.2","187.0"
"1.8","4.4","0.4","4.8","187.0"
"1.1","4.4","0.1","4.5","187.0"
"0.6","4.1","-0.2","4.1","187.0"
"0.6","3.9","0.0","3.9","187.0"
"0.6","3.5","0.6","3.6","187.0"
"0.4","3.0","1.6","3.4","187.0"
"0.2","2.6","2.1","3.3","187.1"
"-0.1","2.2","2.2","3.1","187.1"
"-0.4","1.9","2.0","2.8","187.1"
"-0.6","1.8","1.5","2.4","187.1"
"-0.9","1.6","1.1","2.1","187.1"
"-1.2","1.4","0.5","1.9","187.1"
"-1.4","1.2","-0.5","1.9","187.1"
"-1.4","0.8","-1.8","2.4","187.1"
"-1.2","0.3","-3.3","3.5","187.1"
"-0.7","-0.7","-5.0","5.1","187.1"
"-0.1","-3.1","-7.5","8.1","187.2"
"-2.4","-7.4","-14.8","16.7","187.2"
"-6.4","-12.4","-20.1","24.5","187.2"
"-8.3","-14.2","-10.6","19.6","187.2"
"-4.0","-8.3","-2.2","9.5","187.2"
"1.6","0.0","-0.2","1.6","187.2"
"4.1","5.0","0.5","6.5","187.2"
"3.3","5.6","-0.7","6.5","187.2"
"1.3","4.0","-3.5","5.5","187.2"
"-1.3","0.0","0.2","1.3","187.2"
"-7.2","-7.3","15.0","18.2","187.2"
"-6.3","-8.4","22.7","25.0","187.3"
"0.6","-4.3","15.4","16.0","187.3"
"4.9","1.1","6.8","8.5","187.3"
"6.0","4.9","1.7","7.9","187.3"
"5.2","6.6","-0.8","8.4","187.3"
"3.8","6.8","-1.9","8.0","187.3"
"2.7","6.2","-2.4","7.2","187.3"
"1.9","5.3","-2.1","6.0","187.3"
"0.5","3.4","-0.6","3.5","187.3"
"-1.3","0.7","1.9","2.4","187.3"
"-2.2","-1.3","2.5","3.6","187.4"
"-2.1","-2.5","1.9","3.8","187.4"
"-1.1","-3.1","1.2","3.5","187.4"
"-0.1","-3.4","0.2","3.4","187.4"
"0.7","-3.7","-0.3","3.8","187.4"
"1.3","-4.2","0.0","4.4","187.4"
"1.7","-4.3","0.0","4.6","187.4"
"1.9","-3.5","-0.7","4.0","187.4"
"1.4","-1.9","-1.5","2.8","187.4"
"0.9","-0.1","-1.7","1.9","187.4"
"0.4","1.1","-1.5","1.9","187.5"
"0.4","2.2","-1.8","2.9","187.5"
"0.6","3.4","-4.2","5.4","187.5"
"0.7","3.9","-6.2","7.4","187.5"
"0.6","3.2","-4.0","5.2","187.5"
"0.4","2.3","-0.1","2.3","187.5"
"0.3","1.2","2.0","2.4","187.5"
"0.2","0.4","1.6","1.7","187.5"
"0.3","-0.2","1.0","1.1","187.5"
"0.3","-0.7","1.0","1.3","187.5"
"0.2","-0.9","1.2","1.5","187.5"
"0.1","-0.9","1.5","1.8","187.6"
"-0.1","-0.6","1.8","1.9","187.6"
"-0.3","-0.3","1.8","1.8","187.6"
"-0.4","0.3","1.8","1.9","187.6"
"-0.4","0.7","1.8","2.0","187.6"
"-0.3","1.0","1.5","1.8","187.6"
"-0.2","1.1","1.0","1.5","187.6"
"-0.2","1.0","0.7","1.2","187.6"
"-0.3","0.6","0.6","0.9","187.6"
"-0.4","-0.2","0.6","0.7","187.6"
"-0.6","-1.4","0.8","1.7","187.7"
"-0.7","-2.6","0.9","2.8","187.7"
"-0.8","-3.4","0.6","3.5","187.7"
"-0.7","-3.8","-0.2","3.9","187.7"
"-0.8","-3.7","-1.3","4.0","187.7"
"-1.1","-3.5","-2.4","4.4","187.7"
"-2.0","-3.0","-9.5","10.2","187.7"
"-6.2","-2.6","-25.5","26.4","187.7"
"-2.2","-1.6","-7.7","8.2","187.7"
"1.1","-1.2","3.7","4.0","187.7"
"2.7","-0.5","7.3","7.8","187.7"
"3.5","-0.2","7.9","8.6","187.8"
"3.9","-0.4","5.7","6.9","187.8"
"3.7","-0.4","2.6","4.5","187.8"
"3.2","-0.1","0.3","3.2","187.8"
"2.3","0.3","-1.5","2.8","187.8"
"1.2","1.1","-2.1","2.7","187.8"
"0.0","1.7","-2.6","3.1","187.8"
"-0.9","1.6","-2.5","3.1","187.8"
"-1.3","1.8","-2.6","3.4","187.8"
"-1.2","1.8","0.1","2.2","187.8"
"-0.4","1.9","5.2","5.6","187.9"
"-0.8","1.8","7.0","7.3","187.9"
"-2.1","1.3","7.4","7.8","187.9"
